0,0.014410397006172748,0.0010275528504698483,0.008913714335780809,0.005905918547305711,0.004762166405065327,0.21670983963038762,0.01772701815326505
1,0.012008712971169011,0.012248710027472298,0.013044787569127192,0.023514687058898698,0.012471340989572699,0.3124012131583191,0.040564210909879606
2,0.03100672506476443,0.04788525758301432,0.028876018788638103,0.05380815402658945,0.03830441997310907,0.8199504991861671,0.0497463861102313
3,0.06735663040518591,0.061024535792641776,0.06401798659191815,0.06598835139058645,0.06241891611337169,0.6967979038457087,0.04913978242892625
4,0.06538666012616734,0.05848987345898604,0.05802922926959131,0.06518357476202541,0.05816055531221698,0.4358394052056277,0.05368456195695459
5,0.07041946703752422,0.05922971342947403,0.0715870131213805,0.07121230552635793,0.0652831226180719,0.310314160300567,0.05924742508802949
6,0.07607300178740728,0.07402683892470319,0.07871241649642724,0.07859132143358083,0.07628439207465987,0.45567464572081595,0.0523890691515283
7,0.0833186958870803,0.06968359150302983,0.07430408364351748,0.06949371740035248,0.07190181668343076,0.3067661704423885,0.05371542229223947
8,0.07506106051200101,0.0649978296614494,0.07483084004589591,0.07125324611460404,0.06980369113816809,0.2843962591539041,0.05433232153658285
9,0.07693656152989736,0.06286048328762583,0.07067201367969389,0.07207156139851334,0.06665652214501316,0.19448821893969084,0.05233756498250608
10,0.07462928064075591,0.05979145319057988,0.07226627589996837,0.06942552764259724,0.06590426803621485,0.17342546180948268,0.05434264345345163
11,0.07122905783799771,0.06917666287259827,0.07386047019299458,0.07208525281725042,0.07142560197539816,0.2795768147258056,0.03955658099285342
12,0.0675185466762731,0.05864053453540974,0.05417542535970077,0.052471483920741524,0.05631779169716189,0.3710062066284328,0.04193171116430394
13,0.0513270517980664,0.0494471781968745,0.053759574745926075,0.05562224791384163,0.051479751536228635,0.2566686634897956,0.04275432840799276
14,0.058950556826967926,0.05040624350856138,0.06087113066622307,0.056713436801313244,0.0555034278777341,0.1900257703951552,0.038147828209394774
15,0.05942276145702141,0.045542304731606476,0.05445268497926414,0.05060290124218303,0.049857806880705735,0.22203731666201784,0.039546188799103765
16,0.060906982922778075,0.05602362193812094,0.05563101895462319,0.05245785933598701,0.05572424683726629,0.2805214807561565,0.04994182611575859
17,0.06962342042025915,0.05827064811778704,0.06801039119991248,0.06624752402769984,0.06301935024266347,0.29337333256441916,0.04642508315402116
18,0.07055443661775151,0.05613323460872033,0.06435062632658883,0.06158271253872438,0.06012061042965722,0.1867990768321833,0.04945843537573025
